LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
32.89941,13.20261,2018,10,25,    4.48,   22.24,   14.58,   14.45,   24.02,   19.54,   21.51,    4.27,    2.85,    3.23,    2.36,    7.50,    5.21,    4.93,    3.80
32.89941,13.20261,2018,10,26,    7.69,   22.38,   13.44,   13.15,   25.58,   17.89,   21.29,    6.91,    4.99,    2.49,    1.90,    9.39,    6.90,    4.22,    3.17
32.89941,13.20261,2018,10,27,    7.29,   22.13,   14.77,   14.57,   25.49,   18.19,   21.26,    4.69,    4.41,    5.41,    3.68,   10.10,    8.09,    7.91,    6.33
32.89941,13.20261,2018,10,28,    8.41,   23.29,   14.80,   14.53,   27.63,   19.22,   23.15,    7.22,    6.09,    3.72,    2.28,   10.95,    8.37,    7.52,    5.73
32.89941,13.20261,2018,10,29,   12.56,   24.25,   13.23,   12.76,   31.78,   19.22,   24.61,    4.62,    3.41,    6.98,    6.03,   11.60,    9.44,   10.30,    8.06
32.89941,13.20261,2018,10,30,    3.84,   21.13,    7.96,    7.62,   21.76,   17.92,   19.69,    9.79,    8.06,    0.32,    0.44,   10.12,    8.50,    5.28,    4.36
32.89941,13.20261,2018,10,31,    7.23,   22.61,   16.94,   16.68,   26.06,   18.83,   21.83,    5.81,    4.78,    4.42,    3.89,   10.23,    8.67,    8.00,    6.61
32.89941,13.20261,2018,11,01,    3.53,   21.83,   17.20,   17.06,   23.63,   20.10,   21.57,    4.93,    3.70,    5.37,    4.63,   10.30,    8.33,    7.38,    5.69
32.89941,13.20261,2018,11,02,    6.33,   22.43,   14.87,   14.46,   26.39,   20.06,   21.92,    4.21,    3.18,    3.68,    3.28,    7.89,    6.46,    6.71,    5.31
32.89941,13.20261,2018,11,03,    6.54,   21.27,   12.73,   12.27,   24.55,   18.01,   20.51,    3.25,    3.83,    6.09,    4.27,    9.34,    8.10,    8.25,    6.54
32.89941,13.20261,2018,11,04,    5.70,   20.28,    9.32,    9.06,   22.49,   16.79,   19.30,    5.39,    4.10,    1.73,    1.42,    7.13,    5.52,    4.83,    3.88
32.89941,13.20261,2018,11,05,    7.97,   20.17,    9.48,    9.24,   24.10,   16.13,   19.59,    3.41,    1.93,    1.70,    1.59,    5.11,    3.53,    3.16,    2.52
32.89941,13.20261,2018,11,06,    7.56,   20.54,   13.95,   13.81,   23.30,   15.74,   19.45,    4.96,    3.18,    0.90,    0.73,    5.86,    3.91,    3.61,    2.70
32.89941,13.20261,2018,11,07,    6.77,   20.39,   13.38,   13.19,   23.69,   16.92,   20.04,    3.66,    3.20,    0.44,    0.36,    4.10,    3.56,    2.47,    2.09
32.89941,13.20261,2018,11,08,    7.09,   20.23,   12.61,   12.43,   23.80,   16.71,   19.82,    3.03,    3.06,    0.63,    0.45,    3.66,    3.51,    2.50,    2.07
32.89941,13.20261,2018,11,09,    8.67,   20.36,   11.67,   11.33,   24.41,   15.73,   19.72,    7.80,    5.45,    0.31,    0.13,    8.10,    5.58,    3.39,    2.50
32.89941,13.20261,2018,11,10,    9.29,   20.65,   11.64,   11.14,   24.89,   15.61,   19.69,    7.09,    5.36,    0.99,    0.89,    8.08,    6.25,    5.40,    4.06
32.89941,13.20261,2018,11,11,    4.23,   19.90,   14.56,   14.43,   21.21,   16.98,   18.92,    3.04,    2.83,    6.71,    5.26,    9.75,    8.09,    8.48,    6.79
32.89941,13.20261,2018,11,12,    6.18,   20.18,   14.46,   14.24,   23.03,   16.85,   19.55,    3.02,    1.95,    5.44,    4.24,    8.46,    6.18,    6.88,    5.22
32.89941,13.20261,2018,11,13,    6.49,   20.39,   15.49,   15.38,   23.31,   16.82,   19.56,    1.88,    2.55,    5.27,    3.64,    7.15,    6.19,    6.09,    4.68
32.89941,13.20261,2018,11,14,    5.09,   20.10,   13.13,   12.98,   21.99,   16.90,   18.97,    2.00,    0.98,    3.38,    2.71,    5.39,    3.69,    4.25,    3.30
32.89941,13.20261,2018,11,15,    7.76,   19.63,   11.66,   11.46,   22.99,   15.23,   18.56,    5.53,    3.83,    3.79,    3.25,    9.31,    7.08,    5.67,    4.29
32.89941,13.20261,2018,11,16,    8.37,   19.68,    9.98,    9.59,   24.09,   15.72,   19.00,    7.47,    5.85,    2.15,    1.68,    9.62,    7.52,    6.50,    5.19
32.89941,13.20261,2018,11,17,    5.22,   18.40,   12.99,   12.64,   20.62,   15.41,   17.38,    3.96,    3.78,    4.81,    3.13,    8.77,    6.92,    6.31,    4.92
32.89941,13.20261,2018,11,18,    6.11,   18.51,   11.97,   11.73,   20.65,   14.54,   17.22,    8.35,    7.45,    0.52,    0.49,    8.87,    7.94,    5.84,    4.80
32.89941,13.20261,2018,11,19,    9.70,   19.83,    9.93,    9.61,   25.00,   15.29,   19.68,    4.43,    3.93,    5.58,    3.27,   10.00,    7.19,    7.25,    5.22
32.89941,13.20261,2018,11,20,    6.56,   19.95,   10.55,   10.23,   23.62,   17.07,   20.03,    3.89,    4.42,    9.29,    6.38,   13.17,   10.79,   10.62,    8.18
32.89941,13.20261,2018,11,21,    7.83,   18.50,    8.71,    8.34,   22.56,   14.73,   18.42,    7.37,    4.80,    1.81,    1.51,    9.19,    6.31,    5.43,    4.16
32.89941,13.20261,2018,11,22,    7.44,   18.01,    7.38,    6.96,   22.18,   14.74,   17.92,    3.67,    2.45,    1.62,    1.21,    5.29,    3.66,    3.21,    2.54
32.89941,13.20261,2018,11,23,   10.38,   19.02,    7.93,    7.47,   24.74,   14.36,   18.74,    7.39,    6.14,    3.25,    2.52,   10.64,    8.66,    7.31,    5.51
32.89941,13.20261,2018,11,24,    8.32,   19.55,    8.81,    8.32,   24.30,   15.98,   19.41,    4.96,    4.92,    6.17,    4.15,   11.13,    9.07,    9.53,    7.44
32.89941,13.20261,2018,11,25,    6.51,   19.47,   10.39,    9.91,   22.86,   16.35,   19.01,    3.23,    3.03,    6.72,    4.45,    9.95,    7.49,    8.08,    6.19
32.89941,13.20261,2018,11,26,    6.60,   18.09,    9.08,    8.45,   20.89,   14.29,   17.15,    2.87,    2.51,    7.84,    5.66,   10.70,    8.17,    8.86,    6.95
32.89941,13.20261,2018,11,27,    3.98,   18.05,    9.44,    9.03,   19.45,   15.47,   16.94,    3.68,    2.05,    7.61,    6.76,   11.28,    8.81,    9.83,    7.82
32.89941,13.20261,2018,11,28,    5.22,   17.23,    9.32,    9.03,   18.07,   12.85,   15.90,    2.41,    2.57,   10.53,    8.62,   12.94,   11.18,   11.61,    9.50
32.89941,13.20261,2018,11,29,    2.77,   17.77,   10.41,   10.27,   18.48,   15.72,   16.72,    6.05,    5.99,    5.17,    3.49,   11.22,    9.48,    9.33,    7.41
32.89941,13.20261,2018,11,30,    4.66,   17.28,    9.25,    9.10,   18.72,   14.07,   16.54,    4.28,    2.58,    2.88,    2.28,    7.16,    4.86,    4.39,    3.41
32.89941,13.20261,2018,12,01,    6.12,   16.35,    7.50,    7.01,   18.53,   12.41,   15.03,    2.44,    2.20,    7.46,    5.23,    9.90,    7.43,    8.18,    6.26
32.89941,13.20261,2018,12,02,    3.84,   17.25,   12.05,   11.91,   18.04,   14.20,   16.25,    1.39,    1.69,    9.48,    7.41,   10.87,    9.10,   10.12,    8.21
32.89941,13.20261,2018,12,03,    4.56,   17.53,   12.38,   12.26,   18.73,   14.17,   16.67,    3.82,    3.36,    6.09,    4.35,    9.91,    7.70,    8.34,    6.59
32.89941,13.20261,2018,12,04,    6.63,   16.55,    9.97,    9.29,   19.18,   12.55,   15.65,    2.63,    4.02,    8.06,    5.43,   10.69,    9.45,    9.51,    7.46
32.89941,13.20261,2018,12,05,    4.23,   17.30,   11.97,   11.73,   19.06,   14.83,   16.66,    5.82,    5.18,    4.41,    3.11,   10.23,    8.29,    8.04,    6.31
32.89941,13.20261,2018,12,06,    5.19,   16.98,   10.11,    9.91,   19.10,   13.91,   16.30,    3.88,    2.40,    3.10,    2.39,    6.97,    4.78,    4.31,    3.47
32.89941,13.20261,2018,12,07,    5.33,   16.35,   10.89,   10.54,   18.28,   12.96,   15.29,    2.59,    2.00,    5.28,    3.90,    7.87,    5.90,    6.57,    5.05
32.89941,13.20261,2018,12,08,    4.17,   17.39,   12.98,   12.95,   19.04,   14.87,   16.30,    4.31,    2.86,    3.86,    2.70,    8.18,    5.56,    5.56,    4.24
32.89941,13.20261,2018,12,09,    3.03,   16.67,   10.80,   10.64,   17.58,   14.55,   15.68,    2.78,    3.65,    7.74,    5.63,   10.52,    9.28,    9.34,    7.37
32.89941,13.20261,2018,12,10,    6.04,   16.01,   10.07,    9.82,   18.70,   12.66,   15.25,    2.67,    3.58,    7.89,    5.69,   10.56,    9.27,    9.57,    7.49
32.89941,13.20261,2018,12,11,    5.19,   15.48,    9.19,    9.01,   17.87,   12.68,   14.76,    7.02,    5.25,    2.95,    2.34,    9.97,    7.58,    7.49,    5.81
32.89941,13.20261,2018,12,12,    9.02,   15.10,    5.83,    5.46,   20.06,   11.04,   14.76,    3.77,    2.94,    2.49,    2.03,    6.26,    4.97,    4.50,    3.54
32.89941,13.20261,2018,12,13,    8.74,   14.78,    5.16,    4.75,   19.29,   10.55,   14.24,    3.07,    2.47,    4.95,    3.59,    8.02,    6.06,    6.34,    4.84
32.89941,13.20261,2018,12,14,    7.11,   15.10,    4.47,    4.02,   19.00,   11.89,   14.56,    3.96,    4.22,    8.39,    5.65,   12.35,    9.86,   10.68,    8.26
32.89941,13.20261,2018,12,15,    6.44,   15.23,    8.42,    8.07,   17.03,   10.59,   13.94,    1.64,    1.05,   11.66,    9.84,   13.29,   10.90,   12.58,   10.31
32.89941,13.20261,2018,12,16,    3.78,   15.41,    9.15,    8.88,   16.85,   13.07,   14.56,    6.02,    5.32,    6.85,    4.74,   12.87,   10.06,   10.08,    8.04
32.89941,13.20261,2018,12,17,    7.31,   15.18,    7.72,    7.21,   18.69,   11.39,   14.46,    6.52,    6.63,    6.52,    4.64,   13.05,   11.27,    9.71,    7.68
32.89941,13.20261,2018,12,18,    4.71,   15.23,    9.03,    8.90,   16.77,   12.06,   14.40,    5.10,    5.44,    6.65,    4.68,   11.74,   10.12,   10.36,    8.00
32.89941,13.20261,2018,12,19,    6.69,   13.96,    6.04,    5.40,   17.56,   10.87,   13.30,    3.20,    2.37,    3.27,    2.58,    6.47,    4.96,    4.99,    3.93
32.89941,13.20261,2018,12,20,    6.86,   13.42,    3.63,    3.26,   16.28,    9.41,   12.74,    5.08,    3.76,    1.86,    1.52,    6.93,    5.28,    4.91,    3.82
32.89941,13.20261,2018,12,21,    7.31,   14.45,    6.78,    5.98,   18.24,   10.93,   13.93,    2.75,    1.44,    1.98,    1.95,    4.73,    3.39,    3.51,    2.73
32.89941,13.20261,2018,12,22,    5.01,   14.92,   10.12,   10.03,   17.43,   12.42,   14.32,    3.05,    2.75,    2.42,    2.01,    5.48,    4.76,    3.91,    3.19
32.89941,13.20261,2018,12,23,    4.84,   14.24,    9.48,    9.35,   16.42,   11.58,   13.35,    1.66,    2.34,    4.43,    3.29,    6.09,    5.62,    5.27,    4.22
32.89941,13.20261,2018,12,24,    6.06,   14.73,    9.20,    8.98,   17.65,   11.58,   13.90,    4.91,    3.50,    4.44,    3.09,    9.35,    6.59,    5.94,    4.54
32.89941,13.20261,2018,12,25,    6.72,   14.74,    9.55,    9.00,   17.02,   10.30,   13.65,    1.75,    2.33,    8.16,    5.86,    9.91,    8.19,    8.93,    7.10
32.89941,13.20261,2018,12,26,    4.88,   15.36,    9.15,    8.87,   17.16,   12.28,   14.67,    4.40,    3.56,    4.96,    3.42,    9.36,    6.98,    7.41,    5.67
32.89941,13.20261,2018,12,27,    3.49,   14.43,    7.04,    6.96,   15.10,   11.61,   12.91,    2.29,    2.45,    2.38,    1.88,    4.67,    4.33,    3.66,    2.93
32.89941,13.20261,2018,12,28,    4.86,   13.61,    6.53,    6.45,   15.66,   10.80,   12.75,    2.30,    2.38,    1.98,    1.65,    4.28,    4.03,    3.36,    2.77
32.89941,13.20261,2018,12,29,    5.32,   13.43,    5.80,    5.68,   16.14,   10.82,   12.97,    2.73,    2.13,    0.19,    0.14,    2.92,    2.27,    1.78,    1.57
32.89941,13.20261,2018,12,30,    7.06,   13.05,    5.77,    5.51,   16.49,    9.43,   12.53,    2.80,    2.47,    1.08,    0.75,    3.88,    3.21,    2.87,    2.38
32.89941,13.20261,2018,12,31,    6.02,   13.24,    8.45,    8.35,   15.50,    9.48,   12.82,    8.03,    6.95,    3.00,    2.47,   11.03,    9.43,    8.32,    6.59
32.89941,13.20261,2019,01,01,    2.25,   13.86,    7.50,    7.40,   14.30,   12.05,   12.98,    7.71,    7.14,    9.28,    6.93,   16.99,   14.07,   11.94,    9.45
32.89941,13.20261,2019,01,02,    4.45,   13.90,    7.86,    7.67,   15.91,   11.46,   13.21,    3.22,    3.60,    8.40,    5.54,   11.62,    9.13,    9.53,    7.40
32.89941,13.20261,2019,01,03,    4.88,   13.59,    6.05,    5.73,   15.59,   10.71,   12.61,    2.88,    3.36,    8.64,    6.08,   11.52,    9.44,    9.85,    7.82
32.89941,13.20261,2019,01,04,    3.76,   13.03,    4.94,    4.79,   13.58,    9.82,   11.36,    2.99,    2.80,    6.51,    4.41,    9.50,    7.21,    7.98,    6.13
32.89941,13.20261,2019,01,05,    3.63,   12.14,    5.19,    4.98,   12.60,    8.96,   10.50,    2.53,    3.43,    8.51,    6.21,   11.04,    9.64,    9.87,    7.91
32.89941,13.20261,2019,01,06,    6.81,   12.49,    5.41,    4.83,   15.07,    8.26,   11.39,    3.92,    4.74,    8.62,    6.11,   12.55,   10.85,   10.45,    8.27
32.89941,13.20261,2019,01,07,    6.11,   12.73,    7.16,    6.79,   14.50,    8.39,   11.52,    5.83,    4.53,    3.37,    2.52,    9.20,    7.05,    6.57,    5.25
32.89941,13.20261,2019,01,08,    5.51,   12.60,    5.91,    5.77,   15.24,    9.73,   12.25,    3.82,    2.45,    2.86,    2.23,    6.68,    4.68,    3.91,    3.19
32.89941,13.20261,2019,01,09,    6.67,   12.56,    4.27,    3.91,   15.42,    8.75,   11.58,    4.81,    5.42,    7.39,    5.02,   12.19,   10.44,   10.36,    8.07
32.89941,13.20261,2019,01,10,    7.97,   12.25,    2.38,    1.90,   16.10,    8.13,   11.30,    7.09,    6.03,    3.77,    2.56,   10.86,    8.59,    7.78,    6.09
32.89941,13.20261,2019,01,11,    5.92,   12.31,    4.42,    3.69,   13.99,    8.08,   10.44,    5.18,    4.76,    4.25,    3.07,    9.43,    7.82,    6.00,    4.82
32.89941,13.20261,2019,01,12,    2.33,   12.36,    5.08,    4.88,   11.90,    9.57,   10.67,    5.80,    5.14,   10.08,    8.31,   15.88,   13.45,   13.07,   10.73
32.89941,13.20261,2019,01,13,    5.76,   11.85,    5.29,    4.86,   13.10,    7.35,   10.40,    2.94,    2.41,    9.17,    7.33,   12.11,    9.74,   10.52,    8.57
32.89941,13.20261,2019,01,14,    7.48,   12.87,    4.64,    4.05,   16.53,    9.05,   12.03,    1.73,    1.92,   12.07,    9.46,   13.80,   11.39,   12.76,   10.45
32.89941,13.20261,2019,01,15,    5.01,   13.17,    7.67,    7.30,   15.65,   10.64,   12.63,    8.03,    6.61,    3.69,    2.84,   11.71,    9.46,    8.25,    6.71
32.89941,13.20261,2019,01,16,    5.72,   13.11,    5.55,    5.40,   16.05,   10.33,   12.71,    8.08,    5.56,    0.72,    0.65,    8.80,    6.20,    3.69,    2.75
32.89941,13.20261,2019,01,17,    9.98,   13.14,    4.98,    4.64,   18.09,    8.11,   12.42,    5.15,    4.48,    4.31,    2.81,    9.46,    7.29,    7.62,    5.72
32.89941,13.20261,2019,01,18,    7.67,   11.94,    5.95,    5.08,   15.05,    7.38,   11.10,    4.68,    4.26,    4.18,    3.15,    8.86,    7.42,    7.23,    5.69
32.89941,13.20261,2019,01,19,    8.70,   12.56,    5.57,    5.34,   16.98,    8.28,   12.19,    3.71,    2.83,    0.84,    0.61,    4.55,    3.43,    2.86,    2.27
32.89941,13.20261,2019,01,20,    8.46,   12.20,    4.50,    4.16,   16.46,    8.00,   11.86,    6.65,    5.03,    2.08,    1.72,    8.72,    6.75,    6.23,    4.79
32.89941,13.20261,2019,01,21,   10.44,   14.30,    4.50,    4.08,   20.15,    9.71,   14.13,    3.95,    3.65,    8.08,    5.81,   12.03,    9.45,    9.82,    7.33
32.89941,13.20261,2019,01,22,    7.77,   14.26,    7.37,    7.10,   17.60,    9.83,   13.09,    6.38,    3.92,    3.40,    3.31,    9.77,    7.23,    6.46,    5.03
32.89941,13.20261,2019,01,23,    4.07,   12.56,    5.67,    5.30,   13.24,    9.17,   10.93,    7.24,    6.50,    5.35,    4.13,   12.59,   10.63,   10.81,    8.94
32.89941,13.20261,2019,01,24,    6.78,   13.63,    5.35,    5.08,   16.64,    9.87,   12.92,    5.58,    4.98,   12.11,    9.55,   17.69,   14.53,   15.12,   12.24
32.89941,13.20261,2019,01,25,    5.24,   12.09,    2.92,    2.40,   13.50,    8.26,   10.85,    7.92,    7.27,   10.66,    8.28,   18.58,   15.55,   15.01,   12.20
32.89941,13.20261,2019,01,26,    5.22,   11.27,    4.35,    3.94,   12.63,    7.41,   10.17,    2.80,    3.82,   10.06,    7.19,   12.86,   11.01,   11.08,    8.89
32.89941,13.20261,2019,01,27,    5.77,   12.16,    4.46,    4.11,   14.63,    8.86,   11.30,    5.93,    4.93,    4.84,    3.52,   10.77,    8.45,    8.11,    6.37
32.89941,13.20261,2019,01,28,    8.05,   13.01,    4.77,    4.35,   16.93,    8.89,   12.09,    2.85,    2.90,    6.70,    4.78,    9.55,    7.68,    8.36,    6.49
32.89941,13.20261,2019,01,29,    5.00,   11.91,    4.74,    4.42,   13.40,    8.39,   10.81,    5.53,    5.67,    8.05,    5.79,   13.58,   11.47,   11.14,    8.91
32.89941,13.20261,2019,01,30,    9.95,   13.41,    5.30,    4.89,   17.71,    7.76,   12.88,    2.85,    3.35,    8.63,    6.04,   11.48,    9.39,    9.64,    7.44
32.89941,13.20261,2019,01,31,    6.75,   13.21,    7.58,    7.40,   16.53,    9.78,   12.97,    4.09,    3.73,    4.95,    3.28,    9.04,    7.01,    6.85,    5.13
32.89941,13.20261,2019,02,01,   10.68,   15.43,    5.79,    5.38,   22.06,   11.38,   15.92,    5.56,    4.96,    5.54,    3.08,   11.10,    8.04,    7.89,    5.48
32.89941,13.20261,2019,02,02,   10.78,   16.67,    2.13,    1.37,   24.53,   13.75,   17.85,    4.72,    4.49,    8.33,    5.72,   13.05,   10.21,   11.38,    8.23
32.89941,13.20261,2019,02,03,    7.39,   13.56,    3.25,    2.78,   17.02,    9.63,   13.07,    2.17,    3.00,    7.51,    5.19,    9.68,    8.19,    8.59,    6.52
32.89941,13.20261,2019,02,04,    3.55,   10.89,    5.50,    5.13,   11.29,    7.74,    9.67,    4.35,    4.37,    8.39,    6.11,   12.74,   10.47,   10.72,    8.70
32.89941,13.20261,2019,02,05,    4.69,   12.02,    8.74,    8.62,   13.31,    8.61,   11.25,    3.09,    2.47,    9.63,    8.03,   12.72,   10.50,   11.35,    9.27
32.89941,13.20261,2019,02,06,    3.44,   13.05,    9.32,    9.24,   14.58,   11.14,   13.04,    5.11,    5.06,    9.27,    6.45,   14.38,   11.51,   12.16,    9.65
32.89941,13.20261,2019,02,07,    4.38,   12.33,    8.34,    8.30,   13.95,    9.57,   11.84,    3.33,    4.18,    6.62,    4.50,    9.95,    8.68,    8.51,    6.56
32.89941,13.20261,2019,02,08,    5.68,   12.59,    6.73,    6.55,   15.47,    9.79,   12.32,    2.42,    2.32,    4.35,    3.28,    6.77,    5.60,    5.78,    4.45
32.89941,13.20261,2019,02,09,    6.57,   12.12,    7.45,    7.06,   15.12,    8.55,   11.46,    6.57,    5.77,    2.31,    1.72,    8.88,    7.49,    7.25,    5.60
32.89941,13.20261,2019,02,10,    8.24,   12.63,    6.90,    6.71,   16.76,    8.52,   12.23,    5.57,    4.04,    0.42,    0.29,    5.99,    4.33,    2.98,    2.39
32.89941,13.20261,2019,02,11,   10.07,   12.41,    5.69,    5.23,   18.21,    8.14,   12.58,    7.37,    5.64,    1.33,    1.05,    8.70,    6.70,    6.26,    4.75
32.89941,13.20261,2019,02,12,    2.43,   11.55,    6.95,    6.80,   12.76,   10.34,   11.44,    9.77,    8.37,    1.57,    1.22,   11.33,    9.59,    8.66,    6.74
32.89941,13.20261,2019,02,13,    4.05,   12.24,    5.18,    5.11,   13.97,    9.92,   11.80,    2.98,    3.59,    9.44,    6.61,   12.42,   10.20,   11.04,    8.53
32.89941,13.20261,2019,02,14,    4.60,   11.62,    4.28,    4.19,   13.04,    8.44,   10.99,    7.03,    5.44,    4.81,    3.54,   11.85,    8.98,    8.23,    6.41
32.89941,13.20261,2019,02,15,    6.31,   10.83,    6.36,    6.25,   14.28,    7.97,   10.41,    4.33,    4.69,    5.74,    4.12,   10.07,    8.81,    7.93,    6.14
32.89941,13.20261,2019,02,16,    4.82,   10.99,    6.13,    5.88,   12.77,    7.95,   10.25,    4.45,    4.43,    4.97,    3.54,    9.43,    7.97,    7.72,    5.97
32.89941,13.20261,2019,02,17,    5.67,   12.00,    5.55,    5.48,   14.31,    8.64,   11.03,    3.31,    1.74,    1.99,    1.91,    5.31,    3.65,    3.72,    2.83
32.89941,13.20261,2019,02,18,    6.89,   11.21,    4.70,    4.53,   14.49,    7.60,   10.17,    6.45,    4.24,    2.65,    2.27,    9.10,    6.50,    5.06,    3.78
32.89941,13.20261,2019,02,19,   10.36,   12.47,    5.18,    4.92,   17.57,    7.21,   11.74,    7.62,    5.41,    1.55,    1.14,    9.17,    6.55,    6.53,    4.94
32.89941,13.20261,2019,02,20,   10.91,   13.51,    5.31,    4.91,   19.13,    8.22,   12.85,    8.14,    5.69,    1.12,    1.05,    9.25,    6.73,    6.29,    4.64
32.89941,13.20261,2019,02,21,    9.41,   13.18,    6.85,    6.53,   17.86,    8.45,   12.38,    4.69,    2.65,    3.14,    2.78,    7.83,    5.43,    5.79,    4.24
32.89941,13.20261,2019,02,22,    7.17,   12.49,    7.59,    7.51,   15.42,    8.25,   11.59,    4.31,    4.01,    2.35,    1.89,    6.66,    5.91,    4.65,    3.57
32.89941,13.20261,2019,02,23,    4.94,   11.76,    7.20,    7.00,   12.81,    7.87,   10.98,   10.04,    8.91,    6.77,    4.64,   16.81,   13.55,   10.71,    8.61
32.89941,13.20261,2019,02,24,    4.30,   11.11,    7.18,    7.01,   12.28,    7.98,   10.41,    8.79,    8.30,    7.60,    5.15,   16.40,   13.45,   12.25,    9.74
